[epoch 1]  train_loss: 1.223  val_accuracy: 0.610  train_time: 313.84 s
[epoch 2]  train_loss: 0.884  val_accuracy: 0.823  train_time: 314.22 s
[epoch 3]  train_loss: 0.769  val_accuracy: 0.859  train_time: 312.37 s
[epoch 4]  train_loss: 0.729  val_accuracy: 0.850  train_time: 313.19 s
[epoch 5]  train_loss: 0.668  val_accuracy: 0.846  train_time: 314.18 s
[epoch 6]  train_loss: 0.609  val_accuracy: 0.864  train_time: 312.11 s
[epoch 7]  train_loss: 0.634  val_accuracy: 0.890  train_time: 313.34 s
[epoch 8]  train_loss: 0.639  val_accuracy: 0.881  train_time: 313.85 s
[epoch 9]  train_loss: 0.614  val_accuracy: 0.877  train_time: 312.34 s
[epoch 10]  train_loss: 0.575  val_accuracy: 0.890  train_time: 311.66 s
[epoch 11]  train_loss: 0.607  val_accuracy: 0.868  train_time: 314.32 s
[epoch 12]  train_loss: 0.551  val_accuracy: 0.888  train_time: 315.13 s
[epoch 13]  train_loss: 0.581  val_accuracy: 0.906  train_time: 312.89 s
[epoch 14]  train_loss: 0.525  val_accuracy: 0.900  train_time: 313.43 s
[epoch 15]  train_loss: 0.524  val_accuracy: 0.901  train_time: 315.15 s
[epoch 16]  train_loss: 0.508  val_accuracy: 0.888  train_time: 313.99 s
[epoch 17]  train_loss: 0.488  val_accuracy: 0.884  train_time: 313.85 s
[epoch 18]  train_loss: 0.482  val_accuracy: 0.887  train_time: 313.11 s
[epoch 19]  train_loss: 0.504  val_accuracy: 0.887  train_time: 313.30 s
[epoch 20]  train_loss: 0.482  val_accuracy: 0.885  train_time: 311.81 s
[epoch 21]  train_loss: 0.520  val_accuracy: 0.874  train_time: 312.97 s
[epoch 22]  train_loss: 0.546  val_accuracy: 0.809  train_time: 313.81 s
[epoch 23]  train_loss: 0.505  val_accuracy: 0.889  train_time: 313.10 s
[epoch 24]  train_loss: 0.493  val_accuracy: 0.888  train_time: 312.04 s
[epoch 25]  train_loss: 0.505  val_accuracy: 0.907  train_time: 313.26 s
[epoch 26]  train_loss: 0.495  val_accuracy: 0.900  train_time: 313.72 s
[epoch 27]  train_loss: 0.488  val_accuracy: 0.887  train_time: 313.57 s
[epoch 28]  train_loss: 0.485  val_accuracy: 0.909  train_time: 315.85 s
[epoch 29]  train_loss: 0.482  val_accuracy: 0.905  train_time: 314.65 s
[epoch 30]  train_loss: 0.443  val_accuracy: 0.888  train_time: 314.21 s
