[epoch 1]  train_loss: 1.166  val_accuracy: 0.729  train_time: 348.79 s
[epoch 2]  train_loss: 0.804  val_accuracy: 0.830  train_time: 340.71 s
[epoch 3]  train_loss: 0.742  val_accuracy: 0.825  train_time: 338.43 s
[epoch 4]  train_loss: 0.694  val_accuracy: 0.875  train_time: 340.95 s
[epoch 5]  train_loss: 0.633  val_accuracy: 0.863  train_time: 340.36 s
[epoch 6]  train_loss: 0.611  val_accuracy: 0.872  train_time: 340.74 s
[epoch 7]  train_loss: 0.609  val_accuracy: 0.856  train_time: 340.46 s
[epoch 8]  train_loss: 0.592  val_accuracy: 0.894  train_time: 341.82 s
[epoch 9]  train_loss: 0.551  val_accuracy: 0.885  train_time: 339.49 s
[epoch 10]  train_loss: 0.517  val_accuracy: 0.881  train_time: 342.83 s
[epoch 11]  train_loss: 0.528  val_accuracy: 0.903  train_time: 340.05 s
[epoch 12]  train_loss: 0.555  val_accuracy: 0.891  train_time: 340.37 s
[epoch 13]  train_loss: 0.529  val_accuracy: 0.909  train_time: 341.22 s
[epoch 14]  train_loss: 0.502  val_accuracy: 0.902  train_time: 345.37 s
[epoch 15]  train_loss: 0.517  val_accuracy: 0.903  train_time: 342.03 s
[epoch 16]  train_loss: 0.525  val_accuracy: 0.905  train_time: 341.80 s
[epoch 17]  train_loss: 0.520  val_accuracy: 0.916  train_time: 339.58 s
[epoch 18]  train_loss: 0.443  val_accuracy: 0.907  train_time: 341.20 s
[epoch 19]  train_loss: 0.518  val_accuracy: 0.909  train_time: 340.88 s
[epoch 20]  train_loss: 0.478  val_accuracy: 0.898  train_time: 340.82 s
[epoch 21]  train_loss: 0.480  val_accuracy: 0.907  train_time: 339.87 s
[epoch 22]  train_loss: 0.476  val_accuracy: 0.922  train_time: 340.98 s
[epoch 23]  train_loss: 0.471  val_accuracy: 0.914  train_time: 340.06 s
[epoch 24]  train_loss: 0.471  val_accuracy: 0.899  train_time: 340.69 s
[epoch 25]  train_loss: 0.441  val_accuracy: 0.914  train_time: 341.00 s
[epoch 26]  train_loss: 0.496  val_accuracy: 0.908  train_time: 342.04 s
[epoch 27]  train_loss: 0.468  val_accuracy: 0.894  train_time: 341.14 s
[epoch 28]  train_loss: 0.495  val_accuracy: 0.912  train_time: 340.72 s
[epoch 29]  train_loss: 0.468  val_accuracy: 0.910  train_time: 341.31 s
[epoch 30]  train_loss: 0.427  val_accuracy: 0.918  train_time: 341.53 s
