[epoch 1]  train_loss: 1.112  val_accuracy: 0.817  train_time: 426.61 s
[epoch 2]  train_loss: 0.782  val_accuracy: 0.861  train_time: 426.97 s
[epoch 3]  train_loss: 0.704  val_accuracy: 0.826  train_time: 433.23 s
[epoch 4]  train_loss: 0.664  val_accuracy: 0.842  train_time: 431.37 s
[epoch 5]  train_loss: 0.592  val_accuracy: 0.865  train_time: 430.94 s
[epoch 6]  train_loss: 0.573  val_accuracy: 0.901  train_time: 430.81 s
[epoch 7]  train_loss: 0.567  val_accuracy: 0.895  train_time: 430.28 s
[epoch 8]  train_loss: 0.550  val_accuracy: 0.861  train_time: 429.13 s
[epoch 9]  train_loss: 0.551  val_accuracy: 0.842  train_time: 429.71 s
[epoch 10]  train_loss: 0.542  val_accuracy: 0.893  train_time: 428.93 s
[epoch 11]  train_loss: 0.524  val_accuracy: 0.905  train_time: 431.52 s
[epoch 12]  train_loss: 0.528  val_accuracy: 0.914  train_time: 433.70 s
[epoch 13]  train_loss: 0.502  val_accuracy: 0.916  train_time: 431.79 s
[epoch 14]  train_loss: 0.497  val_accuracy: 0.897  train_time: 432.99 s
[epoch 15]  train_loss: 0.488  val_accuracy: 0.872  train_time: 429.01 s
[epoch 16]  train_loss: 0.512  val_accuracy: 0.910  train_time: 430.50 s
[epoch 17]  train_loss: 0.497  val_accuracy: 0.906  train_time: 430.66 s
[epoch 18]  train_loss: 0.466  val_accuracy: 0.922  train_time: 432.00 s
[epoch 19]  train_loss: 0.476  val_accuracy: 0.889  train_time: 431.45 s
[epoch 20]  train_loss: 0.484  val_accuracy: 0.922  train_time: 431.68 s
[epoch 21]  train_loss: 0.455  val_accuracy: 0.908  train_time: 430.89 s
[epoch 22]  train_loss: 0.487  val_accuracy: 0.903  train_time: 432.24 s
[epoch 23]  train_loss: 0.461  val_accuracy: 0.914  train_time: 430.51 s
[epoch 24]  train_loss: 0.468  val_accuracy: 0.905  train_time: 431.99 s
[epoch 25]  train_loss: 0.437  val_accuracy: 0.897  train_time: 431.39 s
[epoch 26]  train_loss: 0.469  val_accuracy: 0.899  train_time: 433.16 s
[epoch 27]  train_loss: 0.466  val_accuracy: 0.922  train_time: 430.64 s
[epoch 28]  train_loss: 0.437  val_accuracy: 0.912  train_time: 432.19 s
[epoch 29]  train_loss: 0.451  val_accuracy: 0.920  train_time: 431.16 s
[epoch 30]  train_loss: 0.424  val_accuracy: 0.912  train_time: 432.89 s
