[epoch 1]  train_loss: 1.408  val_accuracy: 0.479  train_time: 214.29 s
[epoch 2]  train_loss: 1.305  val_accuracy: 0.490  train_time: 200.55 s
[epoch 3]  train_loss: 1.316  val_accuracy: 0.470  train_time: 199.15 s
[epoch 4]  train_loss: 1.297  val_accuracy: 0.441  train_time: 190.72 s
[epoch 5]  train_loss: 1.253  val_accuracy: 0.432  train_time: 193.39 s
[epoch 6]  train_loss: 1.233  val_accuracy: 0.502  train_time: 190.75 s
[epoch 7]  train_loss: 1.303  val_accuracy: 0.429  train_time: 192.31 s
[epoch 8]  train_loss: 1.268  val_accuracy: 0.510  train_time: 192.53 s
[epoch 9]  train_loss: 1.218  val_accuracy: 0.495  train_time: 192.92 s
[epoch 10]  train_loss: 1.188  val_accuracy: 0.304  train_time: 194.47 s
[epoch 11]  train_loss: 1.214  val_accuracy: 0.444  train_time: 193.43 s
[epoch 12]  train_loss: 1.165  val_accuracy: 0.537  train_time: 192.50 s
[epoch 13]  train_loss: 1.194  val_accuracy: 0.535  train_time: 192.69 s
[epoch 14]  train_loss: 1.145  val_accuracy: 0.508  train_time: 193.78 s
[epoch 15]  train_loss: 1.139  val_accuracy: 0.593  train_time: 193.10 s
[epoch 16]  train_loss: 1.094  val_accuracy: 0.557  train_time: 192.88 s
[epoch 17]  train_loss: 1.076  val_accuracy: 0.616  train_time: 193.18 s
[epoch 18]  train_loss: 1.032  val_accuracy: 0.691  train_time: 192.06 s
[epoch 19]  train_loss: 1.040  val_accuracy: 0.515  train_time: 192.49 s
[epoch 20]  train_loss: 1.054  val_accuracy: 0.600  train_time: 196.86 s
[epoch 21]  train_loss: 1.019  val_accuracy: 0.650  train_time: 195.82 s
[epoch 22]  train_loss: 0.972  val_accuracy: 0.662  train_time: 197.28 s
[epoch 23]  train_loss: 0.915  val_accuracy: 0.726  train_time: 195.56 s
[epoch 24]  train_loss: 0.907  val_accuracy: 0.706  train_time: 194.44 s
[epoch 25]  train_loss: 0.933  val_accuracy: 0.629  train_time: 194.61 s
[epoch 26]  train_loss: 0.915  val_accuracy: 0.742  train_time: 196.11 s
[epoch 27]  train_loss: 0.939  val_accuracy: 0.728  train_time: 194.15 s
[epoch 28]  train_loss: 0.908  val_accuracy: 0.752  train_time: 195.55 s
[epoch 29]  train_loss: 0.898  val_accuracy: 0.725  train_time: 194.32 s
[epoch 30]  train_loss: 0.861  val_accuracy: 0.728  train_time: 195.23 s
