[epoch 1]  train_loss: 1.354  val_accuracy: 0.437  train_time: 377.02 s
[epoch 2]  train_loss: 1.327  val_accuracy: 0.447  train_time: 371.43 s
[epoch 3]  train_loss: 1.281  val_accuracy: 0.489  train_time: 371.11 s
[epoch 4]  train_loss: 1.250  val_accuracy: 0.518  train_time: 369.78 s
[epoch 5]  train_loss: 1.248  val_accuracy: 0.492  train_time: 369.61 s
[epoch 6]  train_loss: 1.229  val_accuracy: 0.459  train_time: 369.63 s
[epoch 7]  train_loss: 1.211  val_accuracy: 0.511  train_time: 370.19 s
[epoch 8]  train_loss: 1.195  val_accuracy: 0.517  train_time: 369.85 s
[epoch 9]  train_loss: 1.147  val_accuracy: 0.569  train_time: 370.09 s
[epoch 10]  train_loss: 1.136  val_accuracy: 0.541  train_time: 369.48 s
[epoch 11]  train_loss: 1.069  val_accuracy: 0.685  train_time: 371.81 s
[epoch 12]  train_loss: 1.000  val_accuracy: 0.657  train_time: 372.11 s
[epoch 13]  train_loss: 1.008  val_accuracy: 0.712  train_time: 371.73 s
[epoch 14]  train_loss: 0.962  val_accuracy: 0.685  train_time: 369.97 s
[epoch 15]  train_loss: 0.953  val_accuracy: 0.734  train_time: 370.03 s
[epoch 16]  train_loss: 0.917  val_accuracy: 0.717  train_time: 371.48 s
[epoch 17]  train_loss: 0.965  val_accuracy: 0.755  train_time: 369.75 s
[epoch 18]  train_loss: 0.991  val_accuracy: 0.680  train_time: 370.34 s
[epoch 19]  train_loss: 0.927  val_accuracy: 0.661  train_time: 370.72 s
[epoch 20]  train_loss: 0.939  val_accuracy: 0.765  train_time: 370.82 s
[epoch 21]  train_loss: 0.910  val_accuracy: 0.750  train_time: 371.40 s
[epoch 22]  train_loss: 0.886  val_accuracy: 0.755  train_time: 372.19 s
[epoch 23]  train_loss: 0.862  val_accuracy: 0.742  train_time: 372.33 s
[epoch 24]  train_loss: 0.857  val_accuracy: 0.790  train_time: 370.97 s
[epoch 25]  train_loss: 0.891  val_accuracy: 0.699  train_time: 370.02 s
[epoch 26]  train_loss: 0.862  val_accuracy: 0.794  train_time: 371.47 s
[epoch 27]  train_loss: 0.864  val_accuracy: 0.788  train_time: 367.69 s
[epoch 28]  train_loss: 0.855  val_accuracy: 0.798  train_time: 368.16 s
[epoch 29]  train_loss: 0.843  val_accuracy: 0.572  train_time: 366.83 s
[epoch 30]  train_loss: 0.886  val_accuracy: 0.756  train_time: 367.10 s
