[epoch 1]  train_loss: 1.372  val_accuracy: 0.370  train_time: 357.24 s
[epoch 2]  train_loss: 1.356  val_accuracy: 0.470  train_time: 348.17 s
[epoch 3]  train_loss: 1.303  val_accuracy: 0.482  train_time: 346.95 s
[epoch 4]  train_loss: 1.273  val_accuracy: 0.502  train_time: 346.08 s
[epoch 5]  train_loss: 1.280  val_accuracy: 0.443  train_time: 346.13 s
[epoch 6]  train_loss: 1.261  val_accuracy: 0.315  train_time: 345.78 s
[epoch 7]  train_loss: 1.254  val_accuracy: 0.527  train_time: 346.40 s
[epoch 8]  train_loss: 1.228  val_accuracy: 0.474  train_time: 347.04 s
[epoch 9]  train_loss: 1.229  val_accuracy: 0.507  train_time: 348.14 s
[epoch 10]  train_loss: 1.248  val_accuracy: 0.449  train_time: 346.97 s
[epoch 11]  train_loss: 1.202  val_accuracy: 0.604  train_time: 346.75 s
[epoch 12]  train_loss: 1.190  val_accuracy: 0.465  train_time: 348.25 s
[epoch 13]  train_loss: 1.160  val_accuracy: 0.602  train_time: 346.83 s
[epoch 14]  train_loss: 1.092  val_accuracy: 0.676  train_time: 347.50 s
[epoch 15]  train_loss: 1.107  val_accuracy: 0.650  train_time: 347.26 s
[epoch 16]  train_loss: 1.053  val_accuracy: 0.606  train_time: 346.67 s
[epoch 17]  train_loss: 1.003  val_accuracy: 0.629  train_time: 347.95 s
[epoch 18]  train_loss: 1.060  val_accuracy: 0.560  train_time: 347.72 s
[epoch 19]  train_loss: 1.003  val_accuracy: 0.719  train_time: 348.32 s
[epoch 20]  train_loss: 0.935  val_accuracy: 0.687  train_time: 348.78 s
[epoch 21]  train_loss: 0.931  val_accuracy: 0.632  train_time: 349.43 s
[epoch 22]  train_loss: 0.925  val_accuracy: 0.726  train_time: 348.43 s
[epoch 23]  train_loss: 0.930  val_accuracy: 0.744  train_time: 348.14 s
[epoch 24]  train_loss: 0.878  val_accuracy: 0.550  train_time: 348.04 s
[epoch 25]  train_loss: 0.908  val_accuracy: 0.735  train_time: 348.05 s
[epoch 26]  train_loss: 0.916  val_accuracy: 0.722  train_time: 348.54 s
[epoch 27]  train_loss: 0.894  val_accuracy: 0.735  train_time: 347.88 s
[epoch 28]  train_loss: 0.879  val_accuracy: 0.755  train_time: 348.56 s
[epoch 29]  train_loss: 0.863  val_accuracy: 0.761  train_time: 348.79 s
[epoch 30]  train_loss: 0.856  val_accuracy: 0.767  train_time: 347.43 s
