[epoch 1]  train_loss: 1.246  val_accuracy: 0.763  train_time: 221.18 s
[epoch 2]  train_loss: 0.996  val_accuracy: 0.829  train_time: 222.73 s
[epoch 3]  train_loss: 0.888  val_accuracy: 0.834  train_time: 222.40 s
[epoch 4]  train_loss: 0.825  val_accuracy: 0.787  train_time: 222.40 s
[epoch 5]  train_loss: 0.835  val_accuracy: 0.853  train_time: 221.42 s
[epoch 6]  train_loss: 0.771  val_accuracy: 0.806  train_time: 221.71 s
[epoch 7]  train_loss: 0.746  val_accuracy: 0.839  train_time: 222.70 s
[epoch 8]  train_loss: 0.735  val_accuracy: 0.853  train_time: 225.87 s
[epoch 9]  train_loss: 0.685  val_accuracy: 0.825  train_time: 225.74 s
[epoch 10]  train_loss: 0.694  val_accuracy: 0.848  train_time: 226.09 s
[epoch 11]  train_loss: 0.726  val_accuracy: 0.844  train_time: 225.52 s
[epoch 12]  train_loss: 0.695  val_accuracy: 0.787  train_time: 225.78 s
[epoch 13]  train_loss: 0.662  val_accuracy: 0.863  train_time: 226.82 s
[epoch 14]  train_loss: 0.665  val_accuracy: 0.853  train_time: 228.44 s
[epoch 15]  train_loss: 0.636  val_accuracy: 0.863  train_time: 227.81 s
[epoch 16]  train_loss: 0.660  val_accuracy: 0.877  train_time: 228.64 s
[epoch 17]  train_loss: 0.626  val_accuracy: 0.848  train_time: 227.98 s
[epoch 18]  train_loss: 0.667  val_accuracy: 0.882  train_time: 228.80 s
[epoch 19]  train_loss: 0.629  val_accuracy: 0.825  train_time: 228.45 s
[epoch 20]  train_loss: 0.597  val_accuracy: 0.867  train_time: 227.98 s
[epoch 21]  train_loss: 0.602  val_accuracy: 0.872  train_time: 228.28 s
[epoch 22]  train_loss: 0.615  val_accuracy: 0.867  train_time: 227.89 s
[epoch 23]  train_loss: 0.628  val_accuracy: 0.886  train_time: 229.54 s
[epoch 24]  train_loss: 0.604  val_accuracy: 0.867  train_time: 228.46 s
[epoch 25]  train_loss: 0.608  val_accuracy: 0.872  train_time: 227.88 s
[epoch 26]  train_loss: 0.565  val_accuracy: 0.829  train_time: 227.57 s
[epoch 27]  train_loss: 0.577  val_accuracy: 0.844  train_time: 228.00 s
[epoch 28]  train_loss: 0.592  val_accuracy: 0.877  train_time: 228.54 s
[epoch 29]  train_loss: 0.548  val_accuracy: 0.853  train_time: 228.30 s
[epoch 30]  train_loss: 0.609  val_accuracy: 0.858  train_time: 228.63 s
