[epoch 1]  train_loss: 1.235  val_accuracy: 0.698  train_time: 219.84 s
[epoch 2]  train_loss: 0.895  val_accuracy: 0.791  train_time: 199.43 s
[epoch 3]  train_loss: 0.804  val_accuracy: 0.799  train_time: 197.98 s
[epoch 4]  train_loss: 0.728  val_accuracy: 0.809  train_time: 198.69 s
[epoch 5]  train_loss: 0.696  val_accuracy: 0.863  train_time: 199.33 s
[epoch 6]  train_loss: 0.693  val_accuracy: 0.869  train_time: 205.74 s
[epoch 7]  train_loss: 0.658  val_accuracy: 0.869  train_time: 200.26 s
[epoch 8]  train_loss: 0.611  val_accuracy: 0.846  train_time: 199.79 s
[epoch 9]  train_loss: 0.613  val_accuracy: 0.877  train_time: 200.04 s
[epoch 10]  train_loss: 0.583  val_accuracy: 0.883  train_time: 199.94 s
[epoch 11]  train_loss: 0.559  val_accuracy: 0.887  train_time: 199.59 s
[epoch 12]  train_loss: 0.553  val_accuracy: 0.890  train_time: 206.45 s
[epoch 13]  train_loss: 0.536  val_accuracy: 0.892  train_time: 211.37 s
[epoch 14]  train_loss: 0.545  val_accuracy: 0.897  train_time: 204.10 s
[epoch 15]  train_loss: 0.573  val_accuracy: 0.892  train_time: 198.16 s
[epoch 16]  train_loss: 0.544  val_accuracy: 0.880  train_time: 198.72 s
[epoch 17]  train_loss: 0.536  val_accuracy: 0.874  train_time: 198.40 s
[epoch 18]  train_loss: 0.527  val_accuracy: 0.890  train_time: 197.55 s
[epoch 19]  train_loss: 0.518  val_accuracy: 0.886  train_time: 198.24 s
[epoch 20]  train_loss: 0.540  val_accuracy: 0.901  train_time: 197.81 s
[epoch 21]  train_loss: 0.486  val_accuracy: 0.897  train_time: 197.88 s
[epoch 22]  train_loss: 0.485  val_accuracy: 0.877  train_time: 197.93 s
[epoch 23]  train_loss: 0.512  val_accuracy: 0.899  train_time: 202.01 s
[epoch 24]  train_loss: 0.536  val_accuracy: 0.891  train_time: 198.56 s
[epoch 25]  train_loss: 0.511  val_accuracy: 0.896  train_time: 198.85 s
[epoch 26]  train_loss: 0.472  val_accuracy: 0.896  train_time: 197.71 s
[epoch 27]  train_loss: 0.510  val_accuracy: 0.894  train_time: 198.79 s
[epoch 28]  train_loss: 0.467  val_accuracy: 0.900  train_time: 199.19 s
[epoch 29]  train_loss: 0.448  val_accuracy: 0.907  train_time: 198.46 s
[epoch 30]  train_loss: 0.486  val_accuracy: 0.887  train_time: 198.53 s
