[epoch 1]  train_loss: 1.170  val_accuracy: 0.765  train_time: 220.57 s
[epoch 2]  train_loss: 0.837  val_accuracy: 0.810  train_time: 213.42 s
[epoch 3]  train_loss: 0.725  val_accuracy: 0.846  train_time: 222.44 s
[epoch 4]  train_loss: 0.696  val_accuracy: 0.855  train_time: 214.22 s
[epoch 5]  train_loss: 0.676  val_accuracy: 0.877  train_time: 216.66 s
[epoch 6]  train_loss: 0.652  val_accuracy: 0.870  train_time: 213.00 s
[epoch 7]  train_loss: 0.582  val_accuracy: 0.856  train_time: 212.67 s
[epoch 8]  train_loss: 0.596  val_accuracy: 0.893  train_time: 212.94 s
[epoch 9]  train_loss: 0.559  val_accuracy: 0.874  train_time: 213.33 s
[epoch 10]  train_loss: 0.540  val_accuracy: 0.892  train_time: 212.84 s
[epoch 11]  train_loss: 0.515  val_accuracy: 0.888  train_time: 212.83 s
[epoch 12]  train_loss: 0.552  val_accuracy: 0.885  train_time: 213.23 s
[epoch 13]  train_loss: 0.539  val_accuracy: 0.905  train_time: 212.60 s
[epoch 14]  train_loss: 0.508  val_accuracy: 0.876  train_time: 212.96 s
[epoch 15]  train_loss: 0.498  val_accuracy: 0.888  train_time: 212.56 s
[epoch 16]  train_loss: 0.508  val_accuracy: 0.890  train_time: 212.36 s
[epoch 17]  train_loss: 0.493  val_accuracy: 0.893  train_time: 212.88 s
[epoch 18]  train_loss: 0.478  val_accuracy: 0.908  train_time: 213.12 s
[epoch 19]  train_loss: 0.477  val_accuracy: 0.902  train_time: 213.49 s
[epoch 20]  train_loss: 0.468  val_accuracy: 0.909  train_time: 213.17 s
[epoch 21]  train_loss: 0.446  val_accuracy: 0.898  train_time: 212.75 s
[epoch 22]  train_loss: 0.479  val_accuracy: 0.901  train_time: 212.79 s
[epoch 23]  train_loss: 0.488  val_accuracy: 0.896  train_time: 212.39 s
[epoch 24]  train_loss: 0.463  val_accuracy: 0.911  train_time: 212.84 s
[epoch 25]  train_loss: 0.463  val_accuracy: 0.898  train_time: 213.06 s
[epoch 26]  train_loss: 0.456  val_accuracy: 0.891  train_time: 212.64 s
[epoch 27]  train_loss: 0.475  val_accuracy: 0.899  train_time: 214.23 s
[epoch 28]  train_loss: 0.456  val_accuracy: 0.893  train_time: 212.63 s
[epoch 29]  train_loss: 0.464  val_accuracy: 0.901  train_time: 212.99 s
[epoch 30]  train_loss: 0.484  val_accuracy: 0.896  train_time: 213.27 s
