[epoch 1]  train_loss: 1.150  val_accuracy: 0.779  train_time: 243.95 s
[epoch 2]  train_loss: 0.785  val_accuracy: 0.844  train_time: 233.60 s
[epoch 3]  train_loss: 0.735  val_accuracy: 0.866  train_time: 235.73 s
[epoch 4]  train_loss: 0.670  val_accuracy: 0.876  train_time: 235.66 s
[epoch 5]  train_loss: 0.625  val_accuracy: 0.880  train_time: 236.43 s
[epoch 6]  train_loss: 0.606  val_accuracy: 0.895  train_time: 238.71 s
[epoch 7]  train_loss: 0.598  val_accuracy: 0.901  train_time: 235.97 s
[epoch 8]  train_loss: 0.588  val_accuracy: 0.901  train_time: 236.49 s
[epoch 9]  train_loss: 0.540  val_accuracy: 0.926  train_time: 234.37 s
[epoch 10]  train_loss: 0.541  val_accuracy: 0.905  train_time: 231.44 s
[epoch 11]  train_loss: 0.538  val_accuracy: 0.872  train_time: 231.66 s
[epoch 12]  train_loss: 0.519  val_accuracy: 0.920  train_time: 231.48 s
[epoch 13]  train_loss: 0.540  val_accuracy: 0.920  train_time: 231.93 s
[epoch 14]  train_loss: 0.495  val_accuracy: 0.908  train_time: 231.32 s
[epoch 15]  train_loss: 0.524  val_accuracy: 0.905  train_time: 232.18 s
[epoch 16]  train_loss: 0.486  val_accuracy: 0.914  train_time: 230.20 s
[epoch 17]  train_loss: 0.479  val_accuracy: 0.916  train_time: 232.29 s
[epoch 18]  train_loss: 0.476  val_accuracy: 0.906  train_time: 231.50 s
[epoch 19]  train_loss: 0.474  val_accuracy: 0.914  train_time: 232.59 s
[epoch 20]  train_loss: 0.474  val_accuracy: 0.908  train_time: 231.66 s
[epoch 21]  train_loss: 0.478  val_accuracy: 0.918  train_time: 232.49 s
[epoch 22]  train_loss: 0.464  val_accuracy: 0.910  train_time: 231.72 s
[epoch 23]  train_loss: 0.482  val_accuracy: 0.861  train_time: 232.36 s
[epoch 24]  train_loss: 0.455  val_accuracy: 0.918  train_time: 231.68 s
[epoch 25]  train_loss: 0.475  val_accuracy: 0.916  train_time: 231.06 s
[epoch 26]  train_loss: 0.471  val_accuracy: 0.908  train_time: 231.93 s
[epoch 27]  train_loss: 0.487  val_accuracy: 0.906  train_time: 231.48 s
[epoch 28]  train_loss: 0.437  val_accuracy: 0.914  train_time: 231.16 s
[epoch 29]  train_loss: 0.450  val_accuracy: 0.910  train_time: 235.42 s
[epoch 30]  train_loss: 0.461  val_accuracy: 0.931  train_time: 237.45 s
