[epoch 1]  train_loss: 1.393  val_accuracy: 0.359  train_time: 74.07 s
[epoch 2]  train_loss: 1.266  val_accuracy: 0.487  train_time: 58.91 s
[epoch 3]  train_loss: 1.225  val_accuracy: 0.557  train_time: 58.53 s
[epoch 4]  train_loss: 1.135  val_accuracy: 0.595  train_time: 58.76 s
[epoch 5]  train_loss: 1.066  val_accuracy: 0.641  train_time: 58.63 s
[epoch 6]  train_loss: 0.990  val_accuracy: 0.687  train_time: 57.45 s
[epoch 7]  train_loss: 0.964  val_accuracy: 0.727  train_time: 58.96 s
[epoch 8]  train_loss: 0.975  val_accuracy: 0.714  train_time: 59.13 s
[epoch 9]  train_loss: 0.956  val_accuracy: 0.721  train_time: 58.24 s
[epoch 10]  train_loss: 0.921  val_accuracy: 0.697  train_time: 58.54 s
[epoch 11]  train_loss: 0.913  val_accuracy: 0.784  train_time: 58.06 s
[epoch 12]  train_loss: 0.891  val_accuracy: 0.790  train_time: 58.93 s
[epoch 13]  train_loss: 0.897  val_accuracy: 0.725  train_time: 58.85 s
[epoch 14]  train_loss: 0.876  val_accuracy: 0.595  train_time: 58.67 s
[epoch 15]  train_loss: 0.884  val_accuracy: 0.763  train_time: 57.76 s
[epoch 16]  train_loss: 0.863  val_accuracy: 0.792  train_time: 58.52 s
[epoch 17]  train_loss: 0.817  val_accuracy: 0.649  train_time: 58.52 s
[epoch 18]  train_loss: 0.822  val_accuracy: 0.760  train_time: 58.68 s
[epoch 19]  train_loss: 0.800  val_accuracy: 0.790  train_time: 58.88 s
[epoch 20]  train_loss: 0.825  val_accuracy: 0.649  train_time: 58.09 s
[epoch 21]  train_loss: 0.802  val_accuracy: 0.760  train_time: 58.53 s
[epoch 22]  train_loss: 0.820  val_accuracy: 0.769  train_time: 58.30 s
[epoch 23]  train_loss: 0.773  val_accuracy: 0.769  train_time: 58.86 s
[epoch 24]  train_loss: 0.793  val_accuracy: 0.824  train_time: 58.39 s
[epoch 25]  train_loss: 0.763  val_accuracy: 0.809  train_time: 58.31 s
[epoch 26]  train_loss: 0.782  val_accuracy: 0.807  train_time: 57.26 s
[epoch 27]  train_loss: 0.780  val_accuracy: 0.859  train_time: 58.22 s
[epoch 28]  train_loss: 0.754  val_accuracy: 0.853  train_time: 58.28 s
[epoch 29]  train_loss: 0.748  val_accuracy: 0.859  train_time: 58.45 s
[epoch 30]  train_loss: 0.755  val_accuracy: 0.807  train_time: 59.37 s
[epoch 31]  train_loss: 0.734  val_accuracy: 0.855  train_time: 58.31 s
[epoch 32]  train_loss: 0.732  val_accuracy: 0.737  train_time: 58.76 s
[epoch 33]  train_loss: 0.738  val_accuracy: 0.826  train_time: 59.40 s
[epoch 34]  train_loss: 0.742  val_accuracy: 0.838  train_time: 58.37 s
[epoch 35]  train_loss: 0.719  val_accuracy: 0.796  train_time: 58.54 s
[epoch 36]  train_loss: 0.701  val_accuracy: 0.857  train_time: 57.84 s
[epoch 37]  train_loss: 0.679  val_accuracy: 0.794  train_time: 58.57 s
[epoch 38]  train_loss: 0.697  val_accuracy: 0.857  train_time: 58.91 s
[epoch 39]  train_loss: 0.687  val_accuracy: 0.845  train_time: 59.01 s
[epoch 40]  train_loss: 0.700  val_accuracy: 0.790  train_time: 58.62 s
[epoch 41]  train_loss: 0.686  val_accuracy: 0.727  train_time: 57.88 s
[epoch 42]  train_loss: 0.657  val_accuracy: 0.866  train_time: 57.93 s
[epoch 43]  train_loss: 0.687  val_accuracy: 0.874  train_time: 58.61 s
[epoch 44]  train_loss: 0.648  val_accuracy: 0.872  train_time: 59.52 s
[epoch 45]  train_loss: 0.648  val_accuracy: 0.893  train_time: 58.90 s
[epoch 46]  train_loss: 0.661  val_accuracy: 0.880  train_time: 58.11 s
[epoch 47]  train_loss: 0.662  val_accuracy: 0.903  train_time: 58.78 s
[epoch 48]  train_loss: 0.664  val_accuracy: 0.897  train_time: 58.27 s
[epoch 49]  train_loss: 0.683  val_accuracy: 0.885  train_time: 58.82 s
[epoch 50]  train_loss: 0.620  val_accuracy: 0.859  train_time: 58.41 s
[epoch 51]  train_loss: 0.640  val_accuracy: 0.889  train_time: 57.81 s
[epoch 52]  train_loss: 0.629  val_accuracy: 0.884  train_time: 58.64 s
[epoch 53]  train_loss: 0.612  val_accuracy: 0.889  train_time: 58.56 s
[epoch 54]  train_loss: 0.622  val_accuracy: 0.905  train_time: 58.43 s
[epoch 55]  train_loss: 0.625  val_accuracy: 0.889  train_time: 58.08 s
[epoch 56]  train_loss: 0.643  val_accuracy: 0.878  train_time: 58.48 s
[epoch 57]  train_loss: 0.628  val_accuracy: 0.884  train_time: 58.54 s
[epoch 58]  train_loss: 0.604  val_accuracy: 0.889  train_time: 58.47 s
[epoch 59]  train_loss: 0.607  val_accuracy: 0.895  train_time: 58.56 s
[epoch 60]  train_loss: 0.613  val_accuracy: 0.918  train_time: 57.97 s
[epoch 61]  train_loss: 0.598  val_accuracy: 0.882  train_time: 58.78 s
[epoch 62]  train_loss: 0.615  val_accuracy: 0.885  train_time: 58.59 s
[epoch 63]  train_loss: 0.593  val_accuracy: 0.857  train_time: 58.95 s
[epoch 64]  train_loss: 0.585  val_accuracy: 0.897  train_time: 58.15 s
[epoch 65]  train_loss: 0.591  val_accuracy: 0.851  train_time: 58.23 s
[epoch 66]  train_loss: 0.608  val_accuracy: 0.872  train_time: 58.42 s
[epoch 67]  train_loss: 0.598  val_accuracy: 0.887  train_time: 58.54 s
[epoch 68]  train_loss: 0.602  val_accuracy: 0.897  train_time: 59.01 s
[epoch 69]  train_loss: 0.583  val_accuracy: 0.878  train_time: 57.39 s
[epoch 70]  train_loss: 0.609  val_accuracy: 0.870  train_time: 57.83 s
[epoch 71]  train_loss: 0.565  val_accuracy: 0.861  train_time: 58.57 s
[epoch 72]  train_loss: 0.599  val_accuracy: 0.903  train_time: 58.31 s
[epoch 73]  train_loss: 0.577  val_accuracy: 0.906  train_time: 57.63 s
