[epoch 1]  train_loss: 1.376  val_accuracy: 0.441  train_time: 255.81 s
[epoch 2]  train_loss: 1.309  val_accuracy: 0.322  train_time: 256.15 s
[epoch 3]  train_loss: 1.282  val_accuracy: 0.383  train_time: 255.39 s
[epoch 4]  train_loss: 1.274  val_accuracy: 0.487  train_time: 254.78 s
[epoch 5]  train_loss: 1.225  val_accuracy: 0.533  train_time: 255.19 s
[epoch 6]  train_loss: 1.213  val_accuracy: 0.421  train_time: 254.20 s
[epoch 7]  train_loss: 1.137  val_accuracy: 0.402  train_time: 254.11 s
[epoch 8]  train_loss: 1.104  val_accuracy: 0.651  train_time: 254.61 s
[epoch 9]  train_loss: 1.041  val_accuracy: 0.567  train_time: 254.82 s
[epoch 10]  train_loss: 1.036  val_accuracy: 0.659  train_time: 254.15 s
[epoch 11]  train_loss: 0.969  val_accuracy: 0.724  train_time: 253.84 s
[epoch 12]  train_loss: 0.957  val_accuracy: 0.736  train_time: 255.31 s
[epoch 13]  train_loss: 0.918  val_accuracy: 0.709  train_time: 255.36 s
[epoch 14]  train_loss: 0.927  val_accuracy: 0.743  train_time: 254.82 s
[epoch 15]  train_loss: 0.943  val_accuracy: 0.770  train_time: 255.67 s
[epoch 16]  train_loss: 0.925  val_accuracy: 0.766  train_time: 255.56 s
[epoch 17]  train_loss: 0.901  val_accuracy: 0.774  train_time: 255.63 s
[epoch 18]  train_loss: 0.914  val_accuracy: 0.762  train_time: 254.31 s
[epoch 19]  train_loss: 0.880  val_accuracy: 0.801  train_time: 254.99 s
[epoch 20]  train_loss: 0.857  val_accuracy: 0.797  train_time: 256.64 s
[epoch 21]  train_loss: 0.855  val_accuracy: 0.805  train_time: 253.80 s
[epoch 22]  train_loss: 0.835  val_accuracy: 0.785  train_time: 251.54 s
[epoch 23]  train_loss: 0.852  val_accuracy: 0.820  train_time: 252.38 s
[epoch 24]  train_loss: 0.856  val_accuracy: 0.766  train_time: 252.41 s
[epoch 25]  train_loss: 0.855  val_accuracy: 0.770  train_time: 255.50 s
[epoch 26]  train_loss: 0.827  val_accuracy: 0.797  train_time: 252.28 s
[epoch 27]  train_loss: 0.823  val_accuracy: 0.805  train_time: 251.19 s
[epoch 28]  train_loss: 0.821  val_accuracy: 0.785  train_time: 251.11 s
[epoch 29]  train_loss: 0.826  val_accuracy: 0.789  train_time: 251.86 s
[epoch 30]  train_loss: 0.822  val_accuracy: 0.782  train_time: 251.60 s
