[epoch 1]  train_loss: 1.454  val_accuracy: 0.252  train_time: 715.54 s
[epoch 2]  train_loss: 1.335  val_accuracy: 0.450  train_time: 712.63 s
[epoch 3]  train_loss: 1.310  val_accuracy: 0.464  train_time: 709.29 s
[epoch 4]  train_loss: 1.314  val_accuracy: 0.471  train_time: 708.52 s
[epoch 5]  train_loss: 1.303  val_accuracy: 0.459  train_time: 711.16 s
[epoch 6]  train_loss: 1.294  val_accuracy: 0.386  train_time: 711.09 s
[epoch 7]  train_loss: 1.269  val_accuracy: 0.459  train_time: 708.08 s
[epoch 8]  train_loss: 1.262  val_accuracy: 0.493  train_time: 707.55 s
[epoch 9]  train_loss: 1.261  val_accuracy: 0.487  train_time: 707.73 s
[epoch 10]  train_loss: 1.258  val_accuracy: 0.535  train_time: 708.33 s
[epoch 11]  train_loss: 1.238  val_accuracy: 0.517  train_time: 705.73 s
[epoch 12]  train_loss: 1.233  val_accuracy: 0.535  train_time: 703.89 s
[epoch 13]  train_loss: 1.239  val_accuracy: 0.550  train_time: 697.00 s
[epoch 14]  train_loss: 1.236  val_accuracy: 0.490  train_time: 699.89 s
[epoch 15]  train_loss: 1.220  val_accuracy: 0.545  train_time: 697.11 s
[epoch 16]  train_loss: 1.215  val_accuracy: 0.468  train_time: 697.78 s
[epoch 17]  train_loss: 1.197  val_accuracy: 0.532  train_time: 697.23 s
[epoch 18]  train_loss: 1.182  val_accuracy: 0.577  train_time: 696.72 s
[epoch 19]  train_loss: 1.167  val_accuracy: 0.543  train_time: 698.52 s
[epoch 20]  train_loss: 1.133  val_accuracy: 0.524  train_time: 697.47 s
[epoch 21]  train_loss: 1.116  val_accuracy: 0.620  train_time: 696.42 s
[epoch 22]  train_loss: 1.086  val_accuracy: 0.648  train_time: 696.45 s
[epoch 23]  train_loss: 1.068  val_accuracy: 0.642  train_time: 696.86 s
[epoch 24]  train_loss: 1.016  val_accuracy: 0.562  train_time: 699.30 s
[epoch 25]  train_loss: 1.040  val_accuracy: 0.677  train_time: 695.71 s
[epoch 26]  train_loss: 1.046  val_accuracy: 0.673  train_time: 694.06 s
[epoch 27]  train_loss: 0.988  val_accuracy: 0.663  train_time: 694.61 s
[epoch 28]  train_loss: 0.987  val_accuracy: 0.465  train_time: 696.13 s
[epoch 29]  train_loss: 0.989  val_accuracy: 0.679  train_time: 697.54 s
[epoch 30]  train_loss: 0.954  val_accuracy: 0.732  train_time: 697.42 s
