[epoch 1]  train_loss: 1.443  val_accuracy: 0.298  train_time: 744.30 s
[epoch 2]  train_loss: 1.364  val_accuracy: 0.410  train_time: 744.85 s
[epoch 3]  train_loss: 1.311  val_accuracy: 0.447  train_time: 744.15 s
[epoch 4]  train_loss: 1.294  val_accuracy: 0.452  train_time: 743.56 s
[epoch 5]  train_loss: 1.275  val_accuracy: 0.468  train_time: 743.30 s
[epoch 6]  train_loss: 1.267  val_accuracy: 0.502  train_time: 742.12 s
[epoch 7]  train_loss: 1.257  val_accuracy: 0.510  train_time: 743.56 s
[epoch 8]  train_loss: 1.254  val_accuracy: 0.531  train_time: 741.56 s
[epoch 9]  train_loss: 1.232  val_accuracy: 0.527  train_time: 742.16 s
[epoch 10]  train_loss: 1.254  val_accuracy: 0.553  train_time: 741.60 s
[epoch 11]  train_loss: 1.234  val_accuracy: 0.557  train_time: 740.32 s
[epoch 12]  train_loss: 1.249  val_accuracy: 0.540  train_time: 741.22 s
[epoch 13]  train_loss: 1.207  val_accuracy: 0.515  train_time: 741.81 s
[epoch 14]  train_loss: 1.196  val_accuracy: 0.552  train_time: 741.65 s
[epoch 15]  train_loss: 1.183  val_accuracy: 0.542  train_time: 740.86 s
[epoch 16]  train_loss: 1.192  val_accuracy: 0.580  train_time: 742.19 s
[epoch 17]  train_loss: 1.159  val_accuracy: 0.561  train_time: 740.55 s
[epoch 18]  train_loss: 1.122  val_accuracy: 0.616  train_time: 740.01 s
[epoch 19]  train_loss: 1.120  val_accuracy: 0.552  train_time: 740.66 s
[epoch 20]  train_loss: 1.085  val_accuracy: 0.655  train_time: 739.76 s
[epoch 21]  train_loss: 1.057  val_accuracy: 0.670  train_time: 742.81 s
[epoch 22]  train_loss: 1.034  val_accuracy: 0.676  train_time: 739.73 s
[epoch 23]  train_loss: 1.046  val_accuracy: 0.714  train_time: 747.11 s
[epoch 24]  train_loss: 0.994  val_accuracy: 0.689  train_time: 738.66 s
[epoch 25]  train_loss: 0.966  val_accuracy: 0.645  train_time: 738.96 s
[epoch 26]  train_loss: 0.964  val_accuracy: 0.739  train_time: 739.11 s
[epoch 27]  train_loss: 0.941  val_accuracy: 0.710  train_time: 740.63 s
[epoch 28]  train_loss: 0.933  val_accuracy: 0.712  train_time: 739.70 s
[epoch 29]  train_loss: 0.941  val_accuracy: 0.731  train_time: 740.30 s
[epoch 30]  train_loss: 0.902  val_accuracy: 0.727  train_time: 739.34 s
