[epoch 1]  train_loss: 1.446  val_accuracy: 0.383  train_time: 597.17 s
[epoch 2]  train_loss: 1.393  val_accuracy: 0.364  train_time: 580.56 s
[epoch 3]  train_loss: 1.340  val_accuracy: 0.382  train_time: 577.00 s
[epoch 4]  train_loss: 1.313  val_accuracy: 0.382  train_time: 576.98 s
[epoch 5]  train_loss: 1.318  val_accuracy: 0.480  train_time: 576.73 s
[epoch 6]  train_loss: 1.331  val_accuracy: 0.454  train_time: 577.67 s
[epoch 7]  train_loss: 1.286  val_accuracy: 0.431  train_time: 576.12 s
[epoch 8]  train_loss: 1.281  val_accuracy: 0.463  train_time: 573.94 s
[epoch 9]  train_loss: 1.272  val_accuracy: 0.470  train_time: 575.29 s
[epoch 10]  train_loss: 1.267  val_accuracy: 0.473  train_time: 574.19 s
[epoch 11]  train_loss: 1.249  val_accuracy: 0.457  train_time: 577.35 s
[epoch 12]  train_loss: 1.268  val_accuracy: 0.484  train_time: 574.75 s
[epoch 13]  train_loss: 1.253  val_accuracy: 0.487  train_time: 575.11 s
[epoch 14]  train_loss: 1.259  val_accuracy: 0.498  train_time: 575.58 s
[epoch 15]  train_loss: 1.243  val_accuracy: 0.521  train_time: 574.76 s
[epoch 16]  train_loss: 1.224  val_accuracy: 0.465  train_time: 572.97 s
[epoch 17]  train_loss: 1.232  val_accuracy: 0.493  train_time: 574.08 s
[epoch 18]  train_loss: 1.250  val_accuracy: 0.446  train_time: 573.05 s
[epoch 19]  train_loss: 1.263  val_accuracy: 0.496  train_time: 576.50 s
[epoch 20]  train_loss: 1.226  val_accuracy: 0.495  train_time: 574.68 s
[epoch 21]  train_loss: 1.251  val_accuracy: 0.525  train_time: 574.08 s
[epoch 22]  train_loss: 1.237  val_accuracy: 0.534  train_time: 573.78 s
[epoch 23]  train_loss: 1.207  val_accuracy: 0.504  train_time: 573.45 s
[epoch 24]  train_loss: 1.224  val_accuracy: 0.518  train_time: 574.45 s
[epoch 25]  train_loss: 1.207  val_accuracy: 0.543  train_time: 573.66 s
[epoch 26]  train_loss: 1.218  val_accuracy: 0.482  train_time: 574.20 s
[epoch 27]  train_loss: 1.224  val_accuracy: 0.546  train_time: 576.76 s
[epoch 28]  train_loss: 1.216  val_accuracy: 0.505  train_time: 573.68 s
[epoch 29]  train_loss: 1.222  val_accuracy: 0.463  train_time: 573.47 s
[epoch 30]  train_loss: 1.223  val_accuracy: 0.577  train_time: 571.69 s
