[epoch 1]  train_loss: 1.392  val_accuracy: 0.429  train_time: 820.93 s
[epoch 2]  train_loss: 1.335  val_accuracy: 0.368  train_time: 814.07 s
[epoch 3]  train_loss: 1.329  val_accuracy: 0.475  train_time: 807.34 s
[epoch 4]  train_loss: 1.320  val_accuracy: 0.387  train_time: 806.84 s
[epoch 5]  train_loss: 1.303  val_accuracy: 0.502  train_time: 808.49 s
[epoch 6]  train_loss: 1.276  val_accuracy: 0.506  train_time: 804.43 s
[epoch 7]  train_loss: 1.274  val_accuracy: 0.506  train_time: 805.89 s
[epoch 8]  train_loss: 1.240  val_accuracy: 0.544  train_time: 804.01 s
[epoch 9]  train_loss: 1.234  val_accuracy: 0.544  train_time: 806.54 s
[epoch 10]  train_loss: 1.237  val_accuracy: 0.510  train_time: 803.35 s
[epoch 11]  train_loss: 1.221  val_accuracy: 0.521  train_time: 804.92 s
[epoch 12]  train_loss: 1.221  val_accuracy: 0.567  train_time: 805.10 s
[epoch 13]  train_loss: 1.233  val_accuracy: 0.548  train_time: 804.64 s
[epoch 14]  train_loss: 1.235  val_accuracy: 0.559  train_time: 805.91 s
[epoch 15]  train_loss: 1.206  val_accuracy: 0.598  train_time: 803.30 s
[epoch 16]  train_loss: 1.176  val_accuracy: 0.617  train_time: 804.34 s
[epoch 17]  train_loss: 1.161  val_accuracy: 0.667  train_time: 804.60 s
[epoch 18]  train_loss: 1.091  val_accuracy: 0.728  train_time: 804.30 s
[epoch 19]  train_loss: 1.073  val_accuracy: 0.705  train_time: 803.44 s
[epoch 20]  train_loss: 1.042  val_accuracy: 0.674  train_time: 806.06 s
[epoch 21]  train_loss: 1.064  val_accuracy: 0.747  train_time: 809.43 s
[epoch 22]  train_loss: 0.994  val_accuracy: 0.732  train_time: 802.80 s
[epoch 23]  train_loss: 0.985  val_accuracy: 0.667  train_time: 802.72 s
[epoch 24]  train_loss: 0.958  val_accuracy: 0.747  train_time: 800.99 s
[epoch 25]  train_loss: 0.984  val_accuracy: 0.732  train_time: 802.69 s
[epoch 26]  train_loss: 0.980  val_accuracy: 0.774  train_time: 802.29 s
[epoch 27]  train_loss: 0.962  val_accuracy: 0.759  train_time: 803.48 s
[epoch 28]  train_loss: 0.937  val_accuracy: 0.755  train_time: 802.45 s
[epoch 29]  train_loss: 0.920  val_accuracy: 0.805  train_time: 802.68 s
[epoch 30]  train_loss: 0.915  val_accuracy: 0.770  train_time: 801.70 s
