[epoch 1]  train_loss: 1.524  val_accuracy: 0.235  train_time: 652.79 s
[epoch 2]  train_loss: 1.372  val_accuracy: 0.348  train_time: 649.34 s
[epoch 3]  train_loss: 1.345  val_accuracy: 0.404  train_time: 650.00 s
[epoch 4]  train_loss: 1.330  val_accuracy: 0.419  train_time: 652.35 s
[epoch 5]  train_loss: 1.310  val_accuracy: 0.436  train_time: 651.16 s
[epoch 6]  train_loss: 1.285  val_accuracy: 0.517  train_time: 647.45 s
[epoch 7]  train_loss: 1.328  val_accuracy: 0.344  train_time: 648.46 s
[epoch 8]  train_loss: 1.265  val_accuracy: 0.448  train_time: 653.49 s
[epoch 9]  train_loss: 1.273  val_accuracy: 0.437  train_time: 646.84 s
[epoch 10]  train_loss: 1.252  val_accuracy: 0.507  train_time: 653.05 s
[epoch 11]  train_loss: 1.257  val_accuracy: 0.539  train_time: 649.10 s
[epoch 12]  train_loss: 1.246  val_accuracy: 0.506  train_time: 645.81 s
[epoch 13]  train_loss: 1.227  val_accuracy: 0.541  train_time: 647.42 s
[epoch 14]  train_loss: 1.263  val_accuracy: 0.557  train_time: 646.36 s
[epoch 15]  train_loss: 1.196  val_accuracy: 0.562  train_time: 650.80 s
[epoch 16]  train_loss: 1.211  val_accuracy: 0.539  train_time: 652.04 s
[epoch 17]  train_loss: 1.184  val_accuracy: 0.490  train_time: 651.10 s
[epoch 18]  train_loss: 1.160  val_accuracy: 0.627  train_time: 645.26 s
[epoch 19]  train_loss: 1.142  val_accuracy: 0.620  train_time: 646.23 s
[epoch 20]  train_loss: 1.114  val_accuracy: 0.643  train_time: 646.34 s
[epoch 21]  train_loss: 1.076  val_accuracy: 0.632  train_time: 644.35 s
[epoch 22]  train_loss: 1.070  val_accuracy: 0.599  train_time: 646.59 s
[epoch 23]  train_loss: 1.027  val_accuracy: 0.727  train_time: 646.33 s
[epoch 24]  train_loss: 1.025  val_accuracy: 0.718  train_time: 645.28 s
[epoch 25]  train_loss: 0.971  val_accuracy: 0.673  train_time: 646.54 s
[epoch 26]  train_loss: 1.023  val_accuracy: 0.695  train_time: 646.58 s
[epoch 27]  train_loss: 0.950  val_accuracy: 0.721  train_time: 645.08 s
[epoch 28]  train_loss: 0.940  val_accuracy: 0.653  train_time: 644.56 s
[epoch 29]  train_loss: 0.961  val_accuracy: 0.722  train_time: 644.14 s
[epoch 30]  train_loss: 0.889  val_accuracy: 0.699  train_time: 647.40 s
