
[epoch 1]  train_loss: 1.367  val_accuracy: 0.711  train_time: 166.39 s
[epoch 2]  train_loss: 1.009  val_accuracy: 0.722  train_time: 163.24 s
[epoch 3]  train_loss: 0.969  val_accuracy: 0.803  train_time: 164.50 s
[epoch 4]  train_loss: 0.893  val_accuracy: 0.827  train_time: 164.37 s
[epoch 5]  train_loss: 0.834  val_accuracy: 0.786  train_time: 164.02 s
[epoch 6]  train_loss: 0.841  val_accuracy: 0.851  train_time: 163.98 s
[epoch 7]  train_loss: 0.791  val_accuracy: 0.834  train_time: 168.96 s
[epoch 8]  train_loss: 0.765  val_accuracy: 0.855  train_time: 165.38 s
[epoch 9]  train_loss: 0.779  val_accuracy: 0.856  train_time: 163.43 s
[epoch 10]  train_loss: 0.763  val_accuracy: 0.821  train_time: 163.27 s
[epoch 11]  train_loss: 0.766  val_accuracy: 0.866  train_time: 164.69 s
[epoch 12]  train_loss: 0.755  val_accuracy: 0.855  train_time: 164.88 s
[epoch 13]  train_loss: 0.719  val_accuracy: 0.838  train_time: 164.13 s
[epoch 14]  train_loss: 0.689  val_accuracy: 0.868  train_time: 163.65 s
[epoch 15]  train_loss: 0.678  val_accuracy: 0.849  train_time: 164.45 s
[epoch 16]  train_loss: 0.622  val_accuracy: 0.877  train_time: 165.35 s
[epoch 17]  train_loss: 0.684  val_accuracy: 0.877  train_time: 163.97 s
[epoch 18]  train_loss: 0.663  val_accuracy: 0.870  train_time: 166.25 s
[epoch 19]  train_loss: 0.692  val_accuracy: 0.872  train_time: 165.63 s
[epoch 20]  train_loss: 0.613  val_accuracy: 0.881  train_time: 164.16 s
[epoch 21]  train_loss: 0.667  val_accuracy: 0.885  train_time: 163.44 s
[epoch 22]  train_loss: 0.644  val_accuracy: 0.891  train_time: 164.46 s
[epoch 23]  train_loss: 0.631  val_accuracy: 0.851  train_time: 164.86 s
[epoch 24]  train_loss: 0.643  val_accuracy: 0.869  train_time: 164.35 s
[epoch 25]  train_loss: 0.586  val_accuracy: 0.877  train_time: 163.62 s
[epoch 26]  train_loss: 0.557  val_accuracy: 0.858  train_time: 164.35 s
[epoch 27]  train_loss: 0.621  val_accuracy: 0.896  train_time: 164.20 s
[epoch 28]  train_loss: 0.629  val_accuracy: 0.863  train_time: 164.95 s
[epoch 29]  train_loss: 0.622  val_accuracy: 0.882  train_time: 168.14 s
[epoch 30]  train_loss: 0.540  val_accuracy: 0.877  train_time: 164.21 s
