
[epoch 1]  train_loss: 1.293  val_accuracy: 0.696  train_time: 182.84 s
[epoch 2]  train_loss: 1.066  val_accuracy: 0.786  train_time: 178.63 s
[epoch 3]  train_loss: 0.925  val_accuracy: 0.812  train_time: 179.35 s
[epoch 4]  train_loss: 0.861  val_accuracy: 0.847  train_time: 177.62 s
[epoch 5]  train_loss: 0.844  val_accuracy: 0.855  train_time: 182.49 s
[epoch 6]  train_loss: 0.855  val_accuracy: 0.867  train_time: 178.73 s
[epoch 7]  train_loss: 0.784  val_accuracy: 0.833  train_time: 178.96 s
[epoch 8]  train_loss: 0.797  val_accuracy: 0.876  train_time: 179.19 s
[epoch 9]  train_loss: 0.772  val_accuracy: 0.846  train_time: 178.45 s
[epoch 10]  train_loss: 0.783  val_accuracy: 0.822  train_time: 179.24 s
[epoch 11]  train_loss: 0.705  val_accuracy: 0.869  train_time: 178.77 s
[epoch 12]  train_loss: 0.730  val_accuracy: 0.871  train_time: 179.39 s
[epoch 13]  train_loss: 0.728  val_accuracy: 0.836  train_time: 179.10 s
[epoch 14]  train_loss: 0.715  val_accuracy: 0.867  train_time: 178.34 s
[epoch 15]  train_loss: 0.705  val_accuracy: 0.873  train_time: 179.79 s
[epoch 16]  train_loss: 0.699  val_accuracy: 0.887  train_time: 178.66 s
[epoch 17]  train_loss: 0.679  val_accuracy: 0.884  train_time: 178.30 s
[epoch 18]  train_loss: 0.661  val_accuracy: 0.887  train_time: 178.37 s
[epoch 19]  train_loss: 0.652  val_accuracy: 0.894  train_time: 179.39 s
[epoch 20]  train_loss: 0.632  val_accuracy: 0.876  train_time: 179.46 s
[epoch 21]  train_loss: 0.634  val_accuracy: 0.871  train_time: 177.94 s
[epoch 22]  train_loss: 0.641  val_accuracy: 0.868  train_time: 178.65 s
[epoch 23]  train_loss: 0.620  val_accuracy: 0.886  train_time: 178.32 s
[epoch 24]  train_loss: 0.612  val_accuracy: 0.898  train_time: 178.54 s
[epoch 25]  train_loss: 0.640  val_accuracy: 0.888  train_time: 182.36 s
[epoch 26]  train_loss: 0.642  val_accuracy: 0.880  train_time: 178.31 s
[epoch 27]  train_loss: 0.623  val_accuracy: 0.876  train_time: 178.15 s
[epoch 28]  train_loss: 0.583  val_accuracy: 0.888  train_time: 178.24 s
[epoch 29]  train_loss: 0.600  val_accuracy: 0.898  train_time: 177.82 s
[epoch 30]  train_loss: 0.584  val_accuracy: 0.898  train_time: 178.66 s
