[epoch 1]  train_loss: 1.594  val_accuracy: 0.307  train_time: 184.12 s
[epoch 2]  train_loss: 1.554  val_accuracy: 0.242  train_time: 177.51 s
[epoch 3]  train_loss: 1.589  val_accuracy: 0.209  train_time: 177.70 s
[epoch 4]  train_loss: 1.559  val_accuracy: 0.396  train_time: 177.87 s
[epoch 5]  train_loss: 1.555  val_accuracy: 0.406  train_time: 177.20 s
[epoch 6]  train_loss: 1.520  val_accuracy: 0.401  train_time: 176.81 s
[epoch 7]  train_loss: 1.487  val_accuracy: 0.327  train_time: 177.16 s
[epoch 8]  train_loss: 1.471  val_accuracy: 0.501  train_time: 178.14 s
[epoch 9]  train_loss: 1.438  val_accuracy: 0.318  train_time: 178.42 s
[epoch 10]  train_loss: 1.407  val_accuracy: 0.546  train_time: 177.12 s
[epoch 11]  train_loss: 1.337  val_accuracy: 0.545  train_time: 177.07 s
[epoch 12]  train_loss: 1.305  val_accuracy: 0.546  train_time: 177.98 s
[epoch 13]  train_loss: 1.334  val_accuracy: 0.581  train_time: 177.46 s
[epoch 14]  train_loss: 1.265  val_accuracy: 0.467  train_time: 176.78 s
[epoch 15]  train_loss: 1.270  val_accuracy: 0.392  train_time: 178.05 s
[epoch 16]  train_loss: 1.258  val_accuracy: 0.654  train_time: 177.54 s
[epoch 17]  train_loss: 1.200  val_accuracy: 0.638  train_time: 177.68 s
[epoch 18]  train_loss: 1.211  val_accuracy: 0.681  train_time: 178.97 s
[epoch 19]  train_loss: 1.171  val_accuracy: 0.662  train_time: 184.46 s
[epoch 20]  train_loss: 1.205  val_accuracy: 0.686  train_time: 183.54 s
[epoch 21]  train_loss: 1.130  val_accuracy: 0.406  train_time: 183.14 s
[epoch 22]  train_loss: 1.116  val_accuracy: 0.640  train_time: 183.30 s
[epoch 23]  train_loss: 1.114  val_accuracy: 0.708  train_time: 183.07 s
[epoch 24]  train_loss: 1.102  val_accuracy: 0.524  train_time: 182.76 s
[epoch 25]  train_loss: 1.070  val_accuracy: 0.719  train_time: 184.22 s
[epoch 26]  train_loss: 1.084  val_accuracy: 0.633  train_time: 183.39 s
[epoch 27]  train_loss: 1.110  val_accuracy: 0.718  train_time: 183.90 s
[epoch 28]  train_loss: 1.074  val_accuracy: 0.727  train_time: 183.37 s
[epoch 29]  train_loss: 1.079  val_accuracy: 0.654  train_time: 183.97 s
[epoch 30]  train_loss: 1.093  val_accuracy: 0.722  train_time: 183.64 s
