[epoch 1]  train_loss: 1.614  val_accuracy: 0.299  train_time: 181.25 s
[epoch 2]  train_loss: 1.578  val_accuracy: 0.324  train_time: 173.42 s
[epoch 3]  train_loss: 1.584  val_accuracy: 0.293  train_time: 160.06 s
[epoch 4]  train_loss: 1.564  val_accuracy: 0.366  train_time: 160.75 s
[epoch 5]  train_loss: 1.532  val_accuracy: 0.377  train_time: 159.92 s
[epoch 6]  train_loss: 1.550  val_accuracy: 0.327  train_time: 161.04 s
[epoch 7]  train_loss: 1.544  val_accuracy: 0.332  train_time: 160.39 s
[epoch 8]  train_loss: 1.518  val_accuracy: 0.355  train_time: 159.82 s
[epoch 9]  train_loss: 1.486  val_accuracy: 0.435  train_time: 159.40 s
[epoch 10]  train_loss: 1.479  val_accuracy: 0.444  train_time: 159.71 s
[epoch 11]  train_loss: 1.459  val_accuracy: 0.428  train_time: 159.60 s
[epoch 12]  train_loss: 1.444  val_accuracy: 0.413  train_time: 159.71 s
[epoch 13]  train_loss: 1.467  val_accuracy: 0.408  train_time: 160.70 s
[epoch 14]  train_loss: 1.415  val_accuracy: 0.465  train_time: 160.20 s
[epoch 15]  train_loss: 1.406  val_accuracy: 0.477  train_time: 160.07 s
[epoch 16]  train_loss: 1.417  val_accuracy: 0.572  train_time: 160.20 s
[epoch 17]  train_loss: 1.356  val_accuracy: 0.564  train_time: 160.27 s
[epoch 18]  train_loss: 1.332  val_accuracy: 0.527  train_time: 160.33 s
[epoch 19]  train_loss: 1.323  val_accuracy: 0.613  train_time: 161.00 s
[epoch 20]  train_loss: 1.268  val_accuracy: 0.563  train_time: 159.80 s
[epoch 21]  train_loss: 1.290  val_accuracy: 0.577  train_time: 160.76 s
[epoch 22]  train_loss: 1.192  val_accuracy: 0.622  train_time: 160.12 s
[epoch 23]  train_loss: 1.217  val_accuracy: 0.623  train_time: 160.70 s
[epoch 24]  train_loss: 1.171  val_accuracy: 0.636  train_time: 163.50 s
[epoch 25]  train_loss: 1.130  val_accuracy: 0.562  train_time: 166.12 s
[epoch 26]  train_loss: 1.171  val_accuracy: 0.617  train_time: 157.11 s
[epoch 27]  train_loss: 1.177  val_accuracy: 0.575  train_time: 159.48 s
[epoch 28]  train_loss: 1.128  val_accuracy: 0.706  train_time: 153.83 s
[epoch 29]  train_loss: 1.101  val_accuracy: 0.704  train_time: 159.54 s
[epoch 30]  train_loss: 1.126  val_accuracy: 0.584  train_time: 158.29 s
