[epoch 1]  train_loss: 1.585  val_accuracy: 0.323  train_time: 221.43 s
[epoch 2]  train_loss: 1.557  val_accuracy: 0.311  train_time: 208.92 s
[epoch 3]  train_loss: 1.534  val_accuracy: 0.304  train_time: 208.92 s
[epoch 4]  train_loss: 1.530  val_accuracy: 0.358  train_time: 208.28 s
[epoch 5]  train_loss: 1.493  val_accuracy: 0.321  train_time: 209.26 s
[epoch 6]  train_loss: 1.474  val_accuracy: 0.375  train_time: 207.76 s
[epoch 7]  train_loss: 1.429  val_accuracy: 0.363  train_time: 207.81 s
[epoch 8]  train_loss: 1.395  val_accuracy: 0.373  train_time: 208.16 s
[epoch 9]  train_loss: 1.338  val_accuracy: 0.316  train_time: 208.92 s
[epoch 10]  train_loss: 1.308  val_accuracy: 0.531  train_time: 208.14 s
[epoch 11]  train_loss: 1.236  val_accuracy: 0.606  train_time: 207.88 s
[epoch 12]  train_loss: 1.223  val_accuracy: 0.639  train_time: 210.27 s
[epoch 13]  train_loss: 1.183  val_accuracy: 0.625  train_time: 208.66 s
[epoch 14]  train_loss: 1.142  val_accuracy: 0.698  train_time: 209.90 s
[epoch 15]  train_loss: 1.142  val_accuracy: 0.568  train_time: 208.37 s
[epoch 16]  train_loss: 1.110  val_accuracy: 0.677  train_time: 207.78 s
[epoch 17]  train_loss: 1.114  val_accuracy: 0.479  train_time: 208.14 s
[epoch 18]  train_loss: 1.123  val_accuracy: 0.540  train_time: 207.56 s
[epoch 19]  train_loss: 1.063  val_accuracy: 0.606  train_time: 208.27 s
[epoch 20]  train_loss: 1.085  val_accuracy: 0.677  train_time: 207.05 s
[epoch 21]  train_loss: 1.066  val_accuracy: 0.693  train_time: 208.21 s
[epoch 22]  train_loss: 1.043  val_accuracy: 0.689  train_time: 208.43 s
[epoch 23]  train_loss: 1.020  val_accuracy: 0.705  train_time: 209.88 s
[epoch 24]  train_loss: 1.076  val_accuracy: 0.726  train_time: 212.40 s
[epoch 25]  train_loss: 1.041  val_accuracy: 0.689  train_time: 213.61 s
[epoch 26]  train_loss: 0.986  val_accuracy: 0.700  train_time: 218.38 s
[epoch 27]  train_loss: 1.000  val_accuracy: 0.717  train_time: 216.31 s
[epoch 28]  train_loss: 1.031  val_accuracy: 0.724  train_time: 215.79 s
[epoch 29]  train_loss: 1.002  val_accuracy: 0.750  train_time: 202.18 s
[epoch 30]  train_loss: 0.962  val_accuracy: 0.743  train_time: 202.01 s
