[epoch 1]  train_loss: 1.112  val_accuracy: 0.808  train_time: 686.87 s
[epoch 2]  train_loss: 0.767  val_accuracy: 0.853  train_time: 680.21 s
[epoch 3]  train_loss: 0.706  val_accuracy: 0.893  train_time: 681.26 s
[epoch 4]  train_loss: 0.674  val_accuracy: 0.895  train_time: 683.44 s
[epoch 5]  train_loss: 0.653  val_accuracy: 0.859  train_time: 682.11 s
[epoch 6]  train_loss: 0.563  val_accuracy: 0.888  train_time: 678.49 s
[epoch 7]  train_loss: 0.574  val_accuracy: 0.896  train_time: 680.29 s
[epoch 8]  train_loss: 0.574  val_accuracy: 0.909  train_time: 680.80 s
[epoch 9]  train_loss: 0.539  val_accuracy: 0.905  train_time: 683.21 s
[epoch 10]  train_loss: 0.497  val_accuracy: 0.884  train_time: 681.87 s
[epoch 11]  train_loss: 0.533  val_accuracy: 0.915  train_time: 680.11 s
[epoch 12]  train_loss: 0.538  val_accuracy: 0.901  train_time: 679.26 s
[epoch 13]  train_loss: 0.527  val_accuracy: 0.906  train_time: 681.93 s
[epoch 14]  train_loss: 0.515  val_accuracy: 0.889  train_time: 681.41 s
[epoch 15]  train_loss: 0.525  val_accuracy: 0.868  train_time: 682.11 s
[epoch 16]  train_loss: 0.506  val_accuracy: 0.917  train_time: 683.85 s
[epoch 17]  train_loss: 0.468  val_accuracy: 0.920  train_time: 680.18 s
[epoch 18]  train_loss: 0.510  val_accuracy: 0.914  train_time: 679.25 s
[epoch 19]  train_loss: 0.493  val_accuracy: 0.902  train_time: 684.33 s
[epoch 20]  train_loss: 0.469  val_accuracy: 0.920  train_time: 682.75 s
[epoch 21]  train_loss: 0.437  val_accuracy: 0.912  train_time: 682.18 s
[epoch 22]  train_loss: 0.477  val_accuracy: 0.912  train_time: 682.11 s
[epoch 23]  train_loss: 0.491  val_accuracy: 0.919  train_time: 680.12 s
[epoch 24]  train_loss: 0.462  val_accuracy: 0.928  train_time: 682.61 s
[epoch 25]  train_loss: 0.445  val_accuracy: 0.914  train_time: 682.92 s
[epoch 26]  train_loss: 0.491  val_accuracy: 0.911  train_time: 677.15 s
[epoch 27]  train_loss: 0.441  val_accuracy: 0.926  train_time: 682.11 s
[epoch 28]  train_loss: 0.435  val_accuracy: 0.914  train_time: 680.47 s
[epoch 29]  train_loss: 0.439  val_accuracy: 0.928  train_time: 679.74 s
[epoch 30]  train_loss: 0.454  val_accuracy: 0.922  train_time: 681.25 s
