[epoch 1]  train_loss: 1.184  val_accuracy: 0.710  train_time: 579.76 s
[epoch 2]  train_loss: 0.815  val_accuracy: 0.810  train_time: 580.00 s
[epoch 3]  train_loss: 0.733  val_accuracy: 0.820  train_time: 579.72 s
[epoch 4]  train_loss: 0.638  val_accuracy: 0.855  train_time: 583.43 s
[epoch 5]  train_loss: 0.635  val_accuracy: 0.871  train_time: 584.70 s
[epoch 6]  train_loss: 0.614  val_accuracy: 0.900  train_time: 581.03 s
[epoch 7]  train_loss: 0.586  val_accuracy: 0.859  train_time: 581.99 s
[epoch 8]  train_loss: 0.574  val_accuracy: 0.903  train_time: 582.02 s
[epoch 9]  train_loss: 0.621  val_accuracy: 0.846  train_time: 580.50 s
[epoch 10]  train_loss: 0.558  val_accuracy: 0.897  train_time: 582.29 s
[epoch 11]  train_loss: 0.548  val_accuracy: 0.915  train_time: 580.88 s
[epoch 12]  train_loss: 0.533  val_accuracy: 0.913  train_time: 588.35 s
[epoch 13]  train_loss: 0.516  val_accuracy: 0.883  train_time: 581.31 s
[epoch 14]  train_loss: 0.534  val_accuracy: 0.896  train_time: 580.42 s
[epoch 15]  train_loss: 0.503  val_accuracy: 0.906  train_time: 580.10 s
[epoch 16]  train_loss: 0.496  val_accuracy: 0.917  train_time: 582.40 s
[epoch 17]  train_loss: 0.464  val_accuracy: 0.814  train_time: 581.88 s
[epoch 18]  train_loss: 0.534  val_accuracy: 0.885  train_time: 579.73 s
[epoch 19]  train_loss: 0.555  val_accuracy: 0.899  train_time: 580.13 s
[epoch 20]  train_loss: 0.571  val_accuracy: 0.915  train_time: 575.12 s
[epoch 21]  train_loss: 0.525  val_accuracy: 0.911  train_time: 569.08 s
[epoch 22]  train_loss: 0.512  val_accuracy: 0.912  train_time: 579.56 s
[epoch 23]  train_loss: 0.467  val_accuracy: 0.918  train_time: 580.68 s
[epoch 24]  train_loss: 0.471  val_accuracy: 0.898  train_time: 581.43 s
[epoch 25]  train_loss: 0.503  val_accuracy: 0.898  train_time: 582.48 s
[epoch 26]  train_loss: 0.488  val_accuracy: 0.908  train_time: 580.70 s
[epoch 27]  train_loss: 0.469  val_accuracy: 0.890  train_time: 580.56 s
[epoch 28]  train_loss: 0.448  val_accuracy: 0.907  train_time: 581.48 s
[epoch 29]  train_loss: 0.489  val_accuracy: 0.908  train_time: 585.13 s
[epoch 30]  train_loss: 0.459  val_accuracy: 0.908  train_time: 577.30 s
