[epoch 1]  train_loss: 1.073  val_accuracy: 0.845  train_time: 765.26 s
[epoch 2]  train_loss: 0.724  val_accuracy: 0.859  train_time: 746.61 s
[epoch 3]  train_loss: 0.655  val_accuracy: 0.880  train_time: 748.08 s
[epoch 4]  train_loss: 0.604  val_accuracy: 0.908  train_time: 756.54 s
[epoch 5]  train_loss: 0.596  val_accuracy: 0.922  train_time: 755.13 s
[epoch 6]  train_loss: 0.556  val_accuracy: 0.910  train_time: 748.82 s
[epoch 7]  train_loss: 0.563  val_accuracy: 0.895  train_time: 749.31 s
[epoch 8]  train_loss: 0.555  val_accuracy: 0.901  train_time: 748.66 s
[epoch 9]  train_loss: 0.538  val_accuracy: 0.885  train_time: 750.37 s
[epoch 10]  train_loss: 0.518  val_accuracy: 0.908  train_time: 753.88 s
[epoch 11]  train_loss: 0.541  val_accuracy: 0.914  train_time: 751.85 s
[epoch 12]  train_loss: 0.539  val_accuracy: 0.861  train_time: 753.83 s
[epoch 13]  train_loss: 0.518  val_accuracy: 0.910  train_time: 750.33 s
[epoch 14]  train_loss: 0.508  val_accuracy: 0.876  train_time: 754.11 s
[epoch 15]  train_loss: 0.514  val_accuracy: 0.903  train_time: 747.24 s
[epoch 16]  train_loss: 0.484  val_accuracy: 0.916  train_time: 747.13 s
[epoch 17]  train_loss: 0.483  val_accuracy: 0.891  train_time: 749.45 s
[epoch 18]  train_loss: 0.502  val_accuracy: 0.857  train_time: 751.91 s
[epoch 19]  train_loss: 0.485  val_accuracy: 0.922  train_time: 749.69 s
[epoch 20]  train_loss: 0.477  val_accuracy: 0.931  train_time: 751.58 s
[epoch 21]  train_loss: 0.478  val_accuracy: 0.920  train_time: 753.02 s
[epoch 22]  train_loss: 0.452  val_accuracy: 0.922  train_time: 752.57 s
[epoch 23]  train_loss: 0.456  val_accuracy: 0.924  train_time: 747.92 s
[epoch 24]  train_loss: 0.445  val_accuracy: 0.912  train_time: 753.78 s
[epoch 25]  train_loss: 0.484  val_accuracy: 0.914  train_time: 751.47 s
[epoch 26]  train_loss: 0.433  val_accuracy: 0.912  train_time: 753.94 s
[epoch 27]  train_loss: 0.418  val_accuracy: 0.926  train_time: 748.73 s
[epoch 28]  train_loss: 0.412  val_accuracy: 0.931  train_time: 757.29 s
[epoch 29]  train_loss: 0.420  val_accuracy: 0.918  train_time: 749.52 s
[epoch 30]  train_loss: 0.484  val_accuracy: 0.906  train_time: 749.96 s
